title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
라켓소년단()	2021	TV	15세이상관람가	['드라마']	['한국']	['김상경', '오나라', '탕준상', '손상연', '최현욱', '김강훈', '이재인', '이지원']	[]		['넷플릭스', '웨이브', 'seezn']
짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스(CRAYON SHIN-CHAN: ARASI OYOBU ORA TO UCHU NO PRINCESS)	2012	movie	전체관람가	['SF', '애니메이션']	['일본']	['야지마 아키코', '나라하시 미키', '후지와라 케이지', '코오로기 사토미']	['마스이 소이치']	111	['왓챠', '라프텔']
라스트 홈(99 HOMES)	2014	movie	15세이상관람가	['드라마']	['미국']	['앤드류 가필드', '마이클 섀넌', '로라 던', '팀 귀니', 'J.D. 에버모어', '캘린 모스', '노아 로맥스']	['라민 바흐러니']	112	['티빙', '왓챠']
콜럼버스(Columbus)	2017	movie	12세이상관람가	['드라마', '멜로/로맨스']	['미국']	['헤일리 루 리차드슨', '존 조', '파커 포시', '미쉘 포브스', '로리 컬킨', '짐 도허티']	['코고나다']	104	['넷플릭스', '티빙', '왓챠']
파니 핑크(Keiner Liebt Mich)	1994	movie		['드라마']	['독일', '제한상영가']	['마리아 슈라더']	['도리스 도리에']	104	['웨이브', '왓챠']
악마판사(The Devil Judge)	2021	TV	15세이상관람가	['드라마']	['한국']	['지성', '김민정', '진영', '박규영', '장영남', '김재경', '안내상']	['최정규']		['티빙']
선물(Last Present)	2001	movie	15세이상관람가	['드라마', '멜로/로맨스']	['한국']	['이정재', '이영애', '권해효', '이무현', '공형진', '윤진영', '사현진']	['오기환']	110	['티빙']
로맨스가 필요해 시즌 2(Romance 2012)	2012	TV	15세이상관람가	['드라마', '멜로/로맨스']	['한국']	['정유미', '이진욱', '김지석', '김지우']	['이정효']		['티빙']
특수본(S.I.U.)	2011	movie	15세이상관람가	['액션']	['한국']	['엄태웅', '주원', '정진영', '성동일', '이태임', '김정태', '김영재']	['황병국']	111	['왓챠', '쿠팡플레이']
대장금(Jewel in the Palace)	2003	TV	15세이상관람가	['드라마']	['한국']	['이영애', '지진희', '양미경', '홍리나', '견미리', '임호']	['이병훈']		['웨이브', '왓챠']
뉴스룸 시즌 1(The Newsroom)	2012	TV	15세이상관람가	['드라마']	['미국']	[]	['알란 폴', '아론 소킨', '다니엘 미나핸', '그렉 모톨라', '레슬리 린카 글래터', '제레미 포데스와', '알렉스 그레이브스', '조슈아 마스턴']		['웨이브', '왓챠']
인간실격(LOST)	2021	TV	15세이상관람가	['드라마']	['한국']	['전도연', '류준열', '박병은', '김효진', '박인환', '신신애']	['허진호', '박홍수']		['넷플릭스', '티빙', 'seezn']
베로니카의 이중생활(The Double Life Of Veronique)	1991	movie	청소년관람불가	['드라마', '멜로/로맨스', '판타지']	['폴란드']	[]	['크쥐슈토프 키에슬로프스키']	98	['왓챠']
두개의 빛: 릴루미노(Two Lights: Relumino)	2017	movie	전체관람가	['멜로/로맨스']	['한국']	['한지민', '박형식']	['허진호']	31	['왓챠']
그 여름 가장 조용한 바다(A Scene at the Sea)	1992	movie	12세이상관람가	['드라마']	['일본']	['카와하라 사부', '마키 쿠로우도', '오시마 히로코', '테라지마 스스무']	['기타노 다케시']	100	['티빙']
F1, 본능의 질주 시즌 1(Formula 1: Drive to Survive)	2019	TV	12세이상관람가	['다큐멘터리']	['영국']	[]	['마틴 웹']		['넷플릭스']
렌트(Rent)	2005	movie	15세이상관람가	['드라마', '멜로/로맨스', '뮤지컬']	['미국']	['로사리오 도슨', '타이 딕스', '윌슨 저메인 헤르디아', '제시 L. 마틴', '이디나 멘젤', '아담 파스칼', '안소니 랩']	['크리스 콜럼버스']	134	['웨이브', '왓챠']
올인(ALL IN)	2003	TV	15세이상관람가	['드라마', '액션', '멜로/로맨스']	['한국']	['이병헌', '송혜교', '지성', '박솔미']	['유철용']		['웨이브', '왓챠', 'seezn']
내일의 기억(Recalled)	2019	movie	15세이상관람가	['스릴러', '미스터리']	['한국']	['서예지', '김강우', '성혁', '박상욱', '배유람', '김종구', '배제기']	['서유민']	99	['티빙']
연애시대(Alone in Love)	2006	TV	전체관람가	['드라마']	['한국']	['손예진', '감우성', '이하나', '공형진', '이진욱', '문정희', '오윤아']	['한지승']		['웨이브', '왓챠', '쿠팡플레이', 'seezn']
혼술남녀(Drinking Solo)	2016	TV	15세이상관람가	['드라마']	['한국']	['하석진', '박하선', '공명', '김기범', '황우슬혜', '김원해']	['최규식', '정형건']		['티빙']
