img_url	title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
베이츠_모텔_시즌_1_BatesMotel.jpg	베이츠 모텔 시즌 1(Bates Motel)	2013	TV		['드라마', '스릴러']	['미국', '미정']	['베라 파미가', '프레디 하이모어', '맥스 티에리옷', '올리비아 쿡', '네스터 카보넬', '니콜라 펠츠 ', '키넌 트레이시']	['터커 게이츠']		['왓챠']
액션히어로_Actionhero.jpg	액션히어로(Actionhero)	2021	movie	12세이상관람가	['코미디', '액션']	['한국']	['이석형', '이주영', '김재화', '장인섭', '이세준']	['이진호']	90	['왓챠']
비커밍_아스트리드_BecomingAstrid.jpg	비커밍 아스트리드(Becoming Astrid)	2018	movie	15세이상관람가	['드라마']	['스웨덴']	['알바 아우구스트', '마리아 보네비', '트린 디어홈', '헨릭 라파엘센', '매그너스 크레퍼', '비에른 구스타프손']	['파닐르 피셔 크리스텐슨']	123	['티빙']
명탐정_코난_8기_.jpg	명탐정 코난 8기()	2006	TV	15세이상관람가	['애니메이션']	['일본']	[]	['코다마 켄지', '사토 마사토', '오치 코진', '야마모토 야스이치로', '카마나카 노부하루']		['티빙 (더빙)']
신의_나라_GodsOwnCountry.jpg	신의 나라(God's Own Country)	2017	movie	청소년관람불가	['드라마', '멜로/로맨스']	['영국']	['조쉬 오코너', '앨릭 세커리아누', '젬마 존스', '이안 하트', '해리 리스터 스미스', '나비드 초드리', '멜라니 킬번']	['프란시스 리']	104	['티빙']
트윈_픽스_시즌_1_TwinPeaks.jpg	트윈 픽스 시즌 1(Twin Peaks)	1990	TV	청소년관람불가	['드라마', '미스터리', '범죄']	['미국']	['카일 맥라클란 ', '마이클 온키언 ', '매드첸 아믹']	['데이빗 린치', '레슬리 린카 글래터', '듀웨인 던햄', '팀 헌터', '토드 홀랜드']		['왓챠']
카케구루이_시즌_1_Kakegurui.jpg	카케구루이 시즌 1(Kakegurui)	2018	TV	청소년관람불가	['드라마']	['일본']	['하마베 미나미', '다카스기 마히로', '모리카와 아오이']	['하나부사 츠토무']		['넷플릭스']
악의_손길_TouchOfEvil.jpg	악의 손길(Touch Of Evil)	1958	movie	15세이상관람가	['스릴러', '범죄']	['미국']	[]	['오손 웰즈']	95	['웨이브', '왓챠']
마법사_멀린_시즌_5_Merlin.jpg	마법사 멀린 시즌 5(Merlin)	2012	TV	15세이상관람가	['드라마']	['영국']	['존 허트', '콜린 모건', '브래들리 제임스', '리처드 윌슨', '에인절 콜비', '케이티 맥그라스', '안소니 헤드']	['제레미 웹']		['넷플릭스', '웨이브']
토르_라그나로크_ThorRagnarok.jpg	토르: 라그나로크(Thor: Ragnarok)	2017	movie	12세이상관람가	['액션', '어드벤처(모험)', '판타지', 'SF']	['미국']	['크리스 헴스워스', '마크 러팔로', '톰 히들스턴 ', '케이트 블란쳇 ', '테사 톰슨', '제프 골드브럼', '이드리스 엘바']	['타이카 와이티티']	130	['디즈니+']
써니_Sunny.jpg	써니(Sunny)	2011	movie	15세이상관람가	['드라마', '코미디']	['한국']	['유호정', '심은경', '강소라', '고수희', '김민영', '김보미', '홍진희']	['강형철']	124	['넷플릭스', '티빙', '왓챠', '쿠팡플레이']
가디언즈_오브_갤럭시_GuardiansoftheGalaxy.jpg	가디언즈 오브 갤럭시(Guardians of the Galaxy)	2014	movie	12세이상관람가	['액션', '어드벤처(모험)', 'SF']	['미국']	['크리스 프랫 ', '조 샐다나', '데이브 바티스타', '빈 디젤 ', '브래들리 쿠퍼', '리 페이스 ', '마이클 루커']	['제임스 건']	122	['디즈니+']
